chr	start	end	SDOA	TAD_length	Alu	GM12878_CTCF	GM12878_RNAseq	GM12878_H3K27me3	GM12878_DHS	GM12878_H3K4me3	GM12878_MRE
chr11	19770000	19940000	1.060354483	18	0.162477712	0.40422825	0.034519325	0.569539927	0.546918207	0.316160793	0.213301485
chr11	19940000	20150000	0.994255516	22	0.290959366	0.578520066	0.03235646	0.590831399	0.446331562	0.111290015	0.19723633
chr11	20150000	20380000	0.909294937	24	0.287493501	0.490484404	0.000268571	0.787638413	0.310385685	0.096869035	0.421747402
chr11	20380000	20550000	0.968646717	18	0.433273899	0.440098333	0.664184107	0.157395886	0.324132677	0.708321777	0.255315414
chr11	20550000	20670000	0.989007983	13	0.285977185	0.469070324	0.005833968	0.793634749	0.377397471	0.104795818	0.731278765
chr11	20670000	22160000	0.694841833	150	0.133134574	0.258775709	0.002082079	0.337808426	0.229765097	0.079196619	0.179163511
chr11	22160000	22350000	1.000927578	20	0.149780092	0.341927578	0.37937046	0.357285593	0.237579048	0.23422281	0.23101046
chr11	22350000	22570000	0	23	0.144573832	0.294235021	0.001559884	0.495956026	0.247368035	0.074388065	0.339775816
chr11	22570000	22870000	1.072213154	31	0.167401279	0.373692691	0.575961326	0.194238182	0.26101011	0.638536713	0.226683699
chr11	22870000	23160000	0.86304955	30	0.176059966	0.326731743	0.063901472	0.271673742	0.191549564	0.080985337	0.109461577
chr11	23160000	25240000	0.662430677	209	0.144061678	0.207924442	0.00229663	0.2157355	10.472068	0.060321091	0.169930597
chr11	25240000	25980000	0	75	0.12328878	0.197770191	0.001613848	0.20235376	0.170355915	0.060603876	0.13821942
chr11	25980000	26180000	1.008718615	21	0.117180895	0.249779947	0.001029524	0.337439291	0.218183702	0.080391313	0.120260383
chr11	26180000	26300000	0.794773829	13	0.132526013	0.291214493	0.001372698	0.343550526	0.223535425	0.066992761	0.164060801
chr11	26300000	26690000	0.917410946	40	0.16954745	0.311510805	0.012002311	0.285360385	0.213030046	0.124709601	0.155275673
chr11	26690000	27180000	0.758887555	50	0.128113224	0.230227373	0.001498762	0.318337045	0.218873017	0.073008437	0.159342204
chr11	27180000	27340000	1.078441159	17	0.235408049	0.413368223	0.005919761	0.345615133	0.286148379	0.108743606	0.153950077
chr11	27340000	27530000	0.916584768	20	0.38766612	0.364146699	0.266917571	0.379192154	0.30900622	0.692695071	0.28113234
chr11	27530000	27710000	0.685419716	19	0.213901635	0.237141108	0.091360698	0.414022429	0.252818439	0.091875786	0.11140873
chr11	27710000	28030000	0.938068853	33	0.136013539	0.408237766	0.012504424	0.425825096	0.348295897	0.169037091	0.276423373
chr11	28030000	28130000	0.982351453	11	0.125550959	0.229844459	0.730138222	0.103065158	0.232951429	0.616716214	0.054330833
chr11	28130000	28360000	0.949398687	24	0.116453064	0.200884465	0.56349265	0.09393062	0.188177392	0.245168538	0.037423778
chr11	28360000	28560000	0.690460474	21	0.125550959	0.259161354	0.064997264	0.191760654	0.229827486	0.079242865	0.124991438
chr11	28560000	29390000	0.774825441	84	0.114962324	0.308004008	0.002431164	0.308049244	0.21663439	0.075410095	0.140258424
chr11	29390000	30140000	0.771106292	76	0.103788793	0.223902901	0.001500817	0.275236825	0.219627657	0.073500629	0.16400993
chr11	30140000	30370000	1.012243906	24	0.160122963	0.503740739	0.147535225	0.377876854	0.301824684	0.366504494	0.134168227
chr11	30370000	30960000	0.696855905	60	0.148958765	0.285417366	0.000372257	0.543880347	0.267879253	0.087204136	0.202175676
chr11	30960000	31090000	0	14	0.148085747	0.250772212	0.001055922	0.262236792	0.22335095	0.075974208	0.107769457
chr11	31090000	31370000	0.830813529	29	0.182347822	0.322485848	0.001666848	0.290224689	0.209074232	0.071572878	0.131248641
chr11	31370000	32220000	0.995649722	86	0.252086632	0.358424912	0.329956296	0.389175901	0.345814284	0.301568756	0.334998241
chr11	32220000	32330000	0.983595075	12	0.48698554	0.400841913	0.001435094	0.566678184	0.336456328	0.102838238	0.198399108
chr11	32330000	32640000	1.001959231	32	0.621004746	0.354072438	0.562407775	0.59780349	0.403736711	0.299522472	0.620600288
chr11	32640000	32830000	0.826887429	20	0.405287308	0.296254941	0.04804444	0.234191578	0.211551179	0.063466826	0.101207642
chr11	32830000	33180000	1.034973077	36	0.710259714	0.395359273	0.593829282	0.193105598	0.319740225	0.589317542	0.22717788
chr11	33180000	33380000	1.031450055	21	0.9290771	0.273233464	0.366647714	0.183832565	0.329074186	0.878849316	0.26341297
chr11	33380000	33710000	1.076166828	34	0.304365962	0.339720628	0.066929441	0.490700664	0.439600927	0.181141464	0.205428634
chr11	33710000	34010000	1.165513719	31	0.418503198	0.510504869	0.299774429	0.569831401	0.486729139	0.628966318	0.371362434
chr11	34010000	34180000	1.135378081	18	0.723764355	0.379395115	2.01447512	0.353266321	0.547875994	1.294367691	0.459998657
chr11	34180000	34390000	1.176536973	22	0.561990009	0.522678361	0.05131277	0.501640397	0.640529878	0.335784123	0.454791802
chr11	34390000	34540000	1.04698596	16	0.407343113	0.503468814	0.165547414	0.519289833	0.411199157	0.378221986	0.204910669
chr11	34540000	34930000	0.963059659	40	0.154524258	0.407128986	0.089137396	0.732840027	0.338424652	0.104390917	0.179850553
chr11	34930000	35210000	1.231044375	29	0.158433354	0.413787036	0.504883335	0.263679748	0.51117703	0.832419231	0.219983187
chr11	35210000	35430000	1.088557472	23	0.205447025	0.538364803	0.64095651	0.408566862	0.493324702	0.135203571	0.099615776
chr11	35430000	35630000	0.845306115	21	0.163216247	0.432717374	0.003363111	0.942451587	0.365747375	0.112260726	0.385657344
chr11	35630000	35850000	1.11971392	23	0.213056174	0.452013221	0.6289454	0.337844704	0.399881823	0.475039575	0.214631763
chr11	35850000	36300000	0.925816709	46	0.319922445	0.400273343	0.251890137	0.572804435	0.428121037	0.133730311	0.252933427
chr11	36300000	36540000	1.01626318	25	0.230176759	0.487637691	0.094115627	0.640853866	0.445019777	0.508427201	0.362078373
chr11	36540000	36700000	1.002043391	17	0.125550959	0.293168952	0.006220039	0.493028038	0.256825921	0.096541353	0.21461442
chr11	36700000	36820000	1.059892335	13	0.167401279	0.627381558	0.000686349	0.589651624	0.370613152	0.095225424	0.153123414
chr11	36820000	37450000	0.468094639	64	0.112929434	0.257988678	0.001448959	0.297460643	0.206718127	0.075287102	0.148254279
chr11	37450000	37930000	0.63866382	49	0.113344616	0.228671783	0.001072421	0.208112338	0.16513506	0.069504989	0.156620835
chr11	37930000	40340000	0.666680107	242	0.193101891	0.212444091	0.000922727	0.18907341	0.175949479	0.064999259	0.183200964
chr11	40340000	41480000	0.497805578	115	0.150514308	0.255931352	0.00108973	0.264530428	0.206847827	0.072936479	0.159415424
chr11	41480000	42770000	0.680195271	130	0.172592017	0.22399017	0.001127954	0.205423548	0.19085915	0.068684272	0.160801472
chr11	42770000	43040000	0.898007166	28	0.139501066	0.271018409	0.004118095	0.266838923	0.219440291	0.07677583	0.1688936
chr11	43040000	43310000	0.805572397	28	0.139501066	0.33269247	0.001804844	0.369243407	0.274275821	0.089111005	0.173189421
chr11	43310000	43500000	0.965792676	20	0.444934979	0.343161974	1.418033461	0.14969484	0.268429847	0.806028688	0.203700461
chr11	43500000	43900000	0.890626832	41	0.357820234	0.406332168	0.595630948	0.437531415	0.38313732	0.36448847	0.348037821
chr11	43900000	44090000	0.987909658	20	0.38766612	0.551774828	0.159341373	0.688491945	0.528270098	0.559716959	0.519532564
chr11	44090000	44300000	0.904717222	22	0.259073408	0.54166454	0.233489443	0.288337049	0.429382034	0.284377433	0.156975119
chr11	44300000	44550000	0.898662002	26	0.251101919	0.488771277	0.000384356	1.081391348	0.582802671	0.127247964	0.878450206
chr11	44550000	44670000	1.254778396	13	0.306902345	0.942049567	0.529232388	0.399707823	0.72775233	1.44608659	0.584768654
chr11	44670000	44940000	0.997394668	28	0.254201943	0.614134665	0.004194356	0.934486794	0.655880621	0.138451705	0.550769491
chr11	44940000	45130000	1.027052218	20	0.185022467	0.669042409	0.001553316	0.982665776	0.638380344	0.113635841	0.818978668
chr11	45130000	45370000	0.960728303	25	0.202276546	0.686015348	0.011038782	0.70857296	0.597020079	0.22179389	0.451866687
chr11	45370000	45690000	0.850020191	33	0.159554344	0.393579319	0.000450417	1.077105225	0.507569621	0.118971965	0.483502443
chr11	45690000	45800000	0.947822224	12	0.342411708	0.622584248	0.000499163	1.099121438	0.560485158	0.132071442	0.414279537
chr11	45800000	45960000	1.119602644	17	0.460353518	0.530635804	0.37817838	0.551249943	0.926793207	1.324303322	0.816107102
chr11	45960000	46150000	1.04598518	20	0.392071417	0.433272852	0.532281825	0.166907138	0.342786648	0.626508238	0.144421699
chr11	46150000	46240000	1.022193221	10	0.623104762	0.255382732	0.001296437	0.596808927	0.30515762	0.082305392	0.330326037
chr11	46240000	46380000	1.179912668	15	0.70547682	1.090588503	0.040053375	0.641325776	0.883277773	1.077489687	0.828479793
chr11	46380000	46650000	1.099319846	28	0.86490661	0.737482787	0.607113951	0.246284619	0.580653567	0.645682607	0.541273465
chr11	46650000	46880000	0.82932057	24	1.008046834	0.272264731	1.097591651	0.208112338	0.397329238	0.735755275	0.242989142
chr11	46880000	47180000	1.113387489	31	0.672395138	0.410436533	0.131207079	0.356764008	0.409974824	0.16307952	0.173675527
chr11	47180000	47290000	1.255566507	12	1.126154061	1.036218988	1.181581254	0.372980554	0.718179699	2.291152413	0.615175977
chr11	47290000	47460000	1.145950842	18	0.74838219	0.716022053	0.667131371	0.287393228	0.881697903	1.598030675	0.564674386
chr11	47460000	47650000	1.081521899	20	1.140971877	0.453023181	1.341126233	0.270702515	0.499212951	1.269336517	0.397440805
chr11	47650000	47730000	1.053413384	9	1.579849573	0.222808404	0.402114806	0.23412638	0.345574281	0.678301701	0.312860133
chr11	47730000	47880000	1.070313204	16	1.378270533	0.259552246	1.421246057	0.142705603	0.359221806	1.332964529	0.463338226
chr11	47880000	48170000	1.093936	30	0.935138181	0.416502098	0.363268036	0.477735712	0.4902337	0.185137629	0.226396012
chr11	48170000	48700000	0.507479678	54	0.132657618	0.207541492	0.037412503	0.146407871	0.154128775	0.04983828	0.180315706
chr11	48700000	48840000	0	15	0.005978617	0.090463562	0.004314195	0.068662914	0.056366197	0.029531503	0.28168313
chr11	48840000	48970000	0	14	0.057946597	0.088401715	0.009344908	0.057173719	0.156765103	0.023410657	0.571248557
chr11	48970000	49210000	0	25	0.272027079	0.069383319	0.002259233	0.052853927	0.092456069	0.018662269	0.311206807
chr11	49210000	49700000	0.683749245	50	0.165693103	0.075625624	0.006163135	0.057640443	0.094170341	0.022383004	0.167502418
chr11	49700000	50050000	0.748027133	36	0.165009832	0.085772859	0.004137705	0.050116849	0.093280105	0.022148627	0.277235501
chr11	50050000	50590000	0	55	0.299152286	0.161568667	0.00151251	0.109378266	0.11258113	0.052211818	0.237852834
chr11	54840000	56580000	0.713793886	175	0.126513036	0.177923226	0.002524503	0.148423851	0.154199357	0.058577414	0.22108081
chr11	56580000	57070000	0.776998554	50	0.150319516	0.387222339	0.012368292	0.522606687	0.297672867	0.085899172	0.27476875
chr11	57070000	57320000	1.10271088	26	0.488811735	1.022573306	1.122125947	0.480838602	0.830703583	1.722211609	0.746957382
chr11	57320000	57430000	1.084816957	12	0.928316185	0.744116104	0.324518356	0.672986651	0.589573105	1.225706509	0.616840864
chr11	57430000	57610000	1.099410343	19	0.883506752	0.351802743	1.229975802	0.205359529	0.59148744	2.046469331	0.381367175
chr11	57610000	58280000	0.738693094	68	0.23611076	0.229634427	0.007385936	0.336943785	0.240403677	0.080734133	0.199128014
chr11	58280000	58430000	1.149796373	16	0.206461578	0.741131111	1.919032215	0.186310093	0.360761689	1.596341782	0.241741683
chr11	58430000	58570000	1.000394217	15	0.143486811	0.494199091	0.003480771	0.44595501	0.225383645	0.072598277	0.109010499
chr11	58570000	58810000	0.955149679	25	0.101138273	0.24723915	0.026596029	0.337769628	0.22864733	0.072734997	0.236298425
chr11	58810000	58930000	1.244390457	13	0.090675693	0.830645365	2.005169033	0.143696614	0.431956018	1.887281771	0.426049367
chr11	58930000	59070000	1.222093457	15	0.203272982	1.013526949	0.361755025	0.271112331	0.518141663	1.32686682	0.337932547
chr11	59070000	59290000	0.875548748	23	0.239688195	0.292102883	0.002277431	0.386944801	0.231722506	0.089526689	0.132081085
chr11	59290000	59460000	1.186510052	18	0.773000025	0.41388558	0.55816335	0.237259724	0.506134334	1.409887981	0.68102065
chr11	59460000	59600000	1.057920969	15	0.556011392	0.447292059	0.41033874	0.393572993	0.373710047	0.591040213	0.411405624
chr11	59600000	60030000	0.980312762	44	0.218010968	0.344712145	0.027868968	0.336252382	0.258245895	0.096149078	0.154531255
chr11	60030000	60110000	1.248233741	9	0.177863859	0.521840735	0.011324761	0.182098296	0.329623242	0.116998071	0.157574677
chr11	60110000	60260000	1.198841652	16	0.184141407	0.567575092	4.097504407	0.183667397	0.459490887	1.567630599	0.11334185
chr11	60260000	60410000	1.168862863	16	0.156241194	0.420599724	0.005033227	0.268894354	0.304720058	0.076180339	0.162992498
chr11	60410000	60540000	1.151981421	14	0.270417451	0.496132073	0.004434871	0.480259241	0.438895685	0.166966573	0.285272091
chr11	60540000	60700000	1.119609984	17	0.298183529	0.807680464	0.421718654	0.545675505	0.945986519	1.70149649	0.747048951
chr11	60700000	60950000	1.205922683	26	0.45533148	0.616358405	0.351136224	0.412657036	0.791610759	0.957116001	0.372501957
chr11	60950000	61050000	1.000572835	11	0.711455437	0.466724972	0.015648761	0.255680872	0.269037695	0.048234788	0.482567678
chr11	61050000	61210000	1.15354743	17	0.868394136	0.728524847	2.307849006	0.251469075	0.628788047	2.429324982	0.769178082
chr11	61210000	61410000	1.003892264	21	0.514758934	0.992083735	0.089843103	0.959298776	0.849863762	0.097905134	1.249914383
chr11	61410000	61530000	1.00613159	13	0.446403411	0.965503083	0.003832116	0.865483056	0.869465711	0.337356402	1.084581793
chr11	61530000	61650000	1.141631198	13	0.523128998	0.979184301	2.716169553	0.320426933	1.023327757	2.917056206	1.138251295
chr11	61650000	61890000	1.162520282	25	0.896294349	0.663539062	0.583310981	0.47774995	0.548725194	0.634038627	0.655352952
chr11	61890000	62100000	0.951641187	22	0.38661724	0.503692181	0.173515601	0.613954992	0.360087314	0.572036144	0.297525989
chr11	62100000	62330000	1.21799999	24	0.877037137	0.727059002	2.360712811	0.441215391	0.527703408	0.803663465	0.548483957
chr11	62330000	62480000	1.206313364	16	1.143908742	0.706732621	8.242046609	0.22132582	1.010289242	5.036707152	1.435799086
chr11	62480000	62660000	1.273598042	19	1.376410519	0.728361975	6.78326488	0.195449418	0.90901461	4.891428565	1.289763777
chr11	62660000	62820000	1.011473016	17	0.559748028	0.856053341	0.002144841	0.895006929	0.510882893	0.100130251	0.983029429
chr11	62820000	63220000	0.721483976	41	0.081608124	0.193491509	0.00513046	0.314893787	0.158828798	0.059145037	0.171996766
chr11	63220000	63420000	1.126926731	21	0.56916435	0.450307511	0.377697936	0.391944903	0.408895644	0.192939151	0.322169629
chr11	63420000	63530000	1.037490651	12	1.278337042	0.422163291	0.610601159	0.124326851	0.415458505	0.920845946	0.221707535
chr11	63530000	63760000	1.130635086	24	1.058995049	0.533312564	0.55689773	0.327895423	0.858668423	1.947367203	0.722332005
chr11	63760000	63930000	0.899065408	18	0.403732497	0.785002983	0.160565327	0.735097081	0.888068295	0.119235855	2.12152386
chr11	63930000	64130000	1.278571085	21	0.761675821	1.125768777	1.773217339	0.34982693	1.435991065	5.09077988	1.837175744
chr11	64130000	64430000	0.915403532	31	0.44361339	0.717677595	0.022443617	0.901489794	0.663474851	0.131114403	0.919961404
chr11	64430000	64540000	1.129072348	12	0.365239155	1.326189733	0.376056937	0.807223613	0.979145058	0.644696567	1.151547273
chr11	64540000	64680000	1.271382906	15	0.699498203	1.284917637	0.646589921	0.29871907	1.300966436	3.885853556	1.577163902
chr11	64680000	64770000	1.164031757	10	1.060208102	0.307501657	0.025471179	0.501011184	0.782395024	0.872819967	0.643016598
chr11	64770000	64880000	1.303140402	12	0.989189378	1.100183123	0.857811643	0.278384036	1.023138427	2.433142265	0.758911275
chr11	64880000	65120000	1.186509658	25	0.952094776	0.870711788	1.072334748	0.297716261	0.676712162	2.195926989	0.774010881
chr11	65120000	65300000	1.338952419	19	0.95790732	0.83911469	9.997247282	0.237842672	0.888125218	5.101977242	1.047954265
chr11	65300000	65620000	1.21680405	33	0.734996242	0.972587999	0.473666705	0.417153749	1.272734315	2.6975951	1.287591137
chr11	65620000	65800000	1.235394928	19	0.878856716	1.134889589	2.712909395	0.361168502	1.177358096	3.659399796	1.311468978
chr11	65800000	65930000	1.233417685	14	0.740428735	0.64226552	1.121072137	0.237080356	0.692539408	1.479730207	0.44305221
chr11	65930000	66050000	1.210251303	13	0.746330703	0.828690905	0.668961635	0.228758403	0.788369432	1.257071301	0.661839077
chr11	66050000	66150000	1.279435049	11	0.703085373	1.048372174	0.322584099	0.415233665	1.317243392	2.04136512	1.712336921
chr11	66150000	66460000	1.179858538	32	1.004407676	0.830708412	0.728991355	0.385215618	0.842774276	1.943098781	0.811811737
chr11	66460000	66630000	1.090831224	18	0.861624232	0.543569728	0.344466525	0.392906767	0.599373709	1.17918518	0.625540718
chr11	66630000	66820000	1.073869046	20	1.02643416	0.502399005	0.020229238	0.824103994	0.638280697	0.123004753	0.801307492
chr11	66820000	67000000	1.128871138	19	1.418260838	0.569399254	0.510109938	0.222426943	0.526442124	0.654614975	0.329308606
chr11	67000000	67150000	1.318950803	16	0.719825501	1.244599926	0.908451731	0.429438157	1.074711874	3.461420238	1.211353736
